Dataset,Fold,RMSE_train,RMSE_test,expr,disentanglement
airfoil,0,3.2226681414275977,3.3559920427260934,124.806*(offset) + 6.036357*(x_0) + -5.379262*((tanh((((cos((log(x_0)+(x_2-x_0)))+(x_0+x_0))+cos(((x_1+(x_0*x_2))+(x_3+(x_1)^(x_0)))))+(((x_4+x_2)+(x_2+x_0))+(cos(x_1)+tanh((x_0+x_0))))))+((((x_0+x_4)+(x_4+((cos((log(x_0)+(x_2-x_0)))+(x_0+x_0))+cos(((x_1+(x_0*x_2))+(x_3+(x_1)^(x_0)))))))+x_2)+(((x_1+x_0)+((x_0*x_4)+x_2))*(((x_0)^(x_1)+x_2)+(x_1+x_0)))))) + -5.250802*((tanh((((cos((log(x_0)+(x_2-x_0)))+(x_0+x_0))+cos(((x_1+(x_0*x_2))+(x_3+(x_1)^(x_0)))))+(((x_4+x_2)+(x_2+x_0))+(cos((x_2+x_0))+tanh((x_0+x_0))))))+((((x_0+x_4)+(x_4+x_4))+x_2)+(((x_1+x_1)+(x_2+x_2))*((x_4+x_2)+(x_1+x_0)))))) + -2.642722*((tanh((((cos((log(x_0)+x_2))+(x_0+x_0))+cos(x_4))+(((x_4+x_2)+(x_2+x_0))+(cos((x_2+x_0))+tanh((x_0+x_0))))))+((((x_0+x_2)+(x_4+x_4))+x_2)+(((x_1+x_0)+(x_2+x_2))*((x_4+x_2)+(x_1+x_0)))))) + -2.048554*(x_1) + -1.239842*((x_4+(x_0-x_1))) + 0.956622*(((x_1+x_4)+(x_0)^(x_1))) + 0.645524*(x_3) + 0.645524*(x_3) + -0.594456*((x_0*x_4)),0.15070948772757287
airfoil,0,4.280426270570437,4.3728806411243015,124.662*(offset) + -3.998176*(x_2) + 3.032191*(x_3) + -2.588583*((x_4+x_3)) + -2.263736*((x_0+cos(x_0))) + -2.163456*((x_0+x_1)) + -1.968789*((x_2+(((x_1+x_1)+(x_2+x_0))*exp((x_1+x_0))))) + -1.083796*((x_0+sqrt(|x_0|))) + 1.002545*((sqrt(|x_2|)*x_0)) + -0.928761*((x_1+(x_4*x_2))) + -0.857478*(((x_2+x_1)+((x_4+(x_2+x_0))*exp((x_1+x_0))))),0.19405502821864282
airfoil,0,3.387933694274156,3.566655081802265,124.931*(offset) + -14.968954*(sin(sin((x_0+x_2)))) + 12.387582*(sin(((sqrt(|x_4|)*x_0)+x_2))) + 6.296219*(((x_4*x_0)*x_0)) + -5.067348*((x_0*x_2)) + -4.410042*(x_4) + -4.362475*((tanh(x_4)*x_0)) + -1.715515*(x_2) + 1.380522*(x_3) + -1.291654*(x_1),0.08418176174712604
airfoil,0,3.416156334508571,3.4880966421544977,124.479*(offset) + -5.522271*(x_0) + -4.248665*(x_4) + -2.829675*((x_0)^(x_2)) + -1.901012*(x_2) + -1.872680*((x_0*x_1)) + 1.411878*((x_0)^(x_2)) + -1.406475*((x_2*x_0)) + 1.317801*(x_3) + 0.949917*((x_0)^(x_1)) + -0.836059*((x_0*x_4)),0.1390802542208969
airfoil,0,2.9952390223583576,3.232257137148581,124.529*(offset) + 8.067336*(x_3) + -6.743283*((cos(x_2)+x_3)) + -4.724313*(x_2) + -3.874900*(x_0) + -3.646599*(x_4) + -3.225562*(((((cos((x_2+x_0))+(x_4+x_2))*((x_0+(x_2+x_0))+(x_2+(tanh(x_0)*(x_0+x_4)))))+x_3)+x_2)) + -3.109379*(x_1) + 2.091093*(((x_0)^((x_0*x_4))*x_1)) + -1.970444*(exp((((x_0+(x_4+x_2))*((x_0+x_4)+(x_2+(tanh(x_0)*(x_0+x_4)))))+x_2))) + -1.721989*(tanh(x_0)),0.06037698769534805
airfoil,0,2.7403834867433607,2.8622244440756783,124.673*(offset) + -11.355839*(x_0) + -5.631479*(tanh(x_1)) + -4.338149*(exp((x_0+(x_0+x_4)))) + 4.315219*(exp(x_2)) + 3.787518*(((exp(((x_2+x_2)+(x_0+x_4)))+x_2)*(x_0+(x_2+x_3)))) + 3.055984*((x_0*(x_0+(x_4+x_3)))) + 2.097358*(sqrt(|(x_0+x_2)|)) + -2.030740*(x_4) + -1.906071*(x_2) + 1.870568*(x_3),0.09660184860932321
