dataset,conf,Fold,Rep,RMSE_cv,RMSE_train,RMSE_test
concrete,2,4,3,5.562175664302146,2.8601447834597353,5.086912463277651
concrete,2,4,4,5.562175664302146,2.8841553414120624,5.04987176751181
concrete,2,4,5,5.562175664302146,2.8601020827480936,5.033206012590159
energyCooling,0,0,0,1.7661427404897776,1.185608683409097,1.9633421059374911
energyCooling,0,0,1,1.7661427404897776,1.1890410552092037,1.9432977849906956
energyCooling,0,0,2,1.7661427404897776,1.186412960640887,1.9937596439351537
energyCooling,0,0,3,1.7661427404897776,1.1955239850190904,1.984193082280085
energyCooling,0,0,4,1.7661427404897776,1.1782440977509852,1.9491534572389246
energyCooling,0,0,5,1.7661427404897776,1.164342427972694,1.9263921093492444
energyCooling,0,1,0,1.8552329885833472,1.2711392399296917,1.6255683219615105
energyCooling,0,1,1,1.8552329885833472,1.2467465565567148,1.6364761781443176
energyCooling,0,1,2,1.8552329885833472,1.257439081717812,1.6528008047846805
energyCooling,0,1,3,1.8552329885833472,1.24714042177999,1.64161594477687
energyCooling,0,1,4,1.8552329885833472,1.2668465780144282,1.6695657782615785
energyCooling,0,1,5,1.8552329885833472,1.2644953598201214,1.6611866533777062
energyCooling,0,2,0,1.866887778936888,1.2570186772219827,1.663064724215997
energyCooling,0,2,1,1.866887778936888,1.2570579832964572,1.622708365354389
energyCooling,0,2,2,1.866887778936888,1.2477334559794053,1.6638682246592653
energyCooling,0,2,3,1.866887778936888,1.2630973843765672,1.678984707483198
energyCooling,0,2,4,1.866887778936888,1.2596984157864042,1.6844462124718989
energyCooling,0,2,5,1.866887778936888,1.2728554440398072,1.6786570947820363
energyCooling,2,3,0,1.8420140314851507,1.2064823254310342,1.783191227346422
energyCooling,2,3,1,1.8420140314851507,1.2157120531005834,1.8083542136024904
energyCooling,2,3,2,1.8420140314851507,1.2254558087810679,1.825449054982973
energyCooling,2,3,3,1.8420140314851507,1.2057005946328967,1.7961700536471445
energyCooling,2,3,4,1.8420140314851507,1.2143414341716214,1.7902501908185036
energyCooling,2,3,5,1.8420140314851507,1.2158324286225828,1.805398702632516
energyCooling,1,4,0,1.7975861854452202,1.2067556635651497,1.8701435681945688
energyCooling,1,4,1,1.7975861854452202,1.1849795134328434,1.8777690811068843
energyCooling,1,4,2,1.7975861854452202,1.1927993138615884,1.8647151105939541
energyCooling,1,4,3,1.7975861854452202,1.1918488010040784,1.8788392257366762
energyCooling,1,4,4,1.7975861854452202,1.1998378064125481,1.8874127614905698
energyCooling,1,4,5,1.7975861854452202,1.2065835009255905,1.8801062659856298
energyHeating,2,0,0,0.6701769577276215,0.4198027004804038,0.7139930552844486
energyHeating,2,0,1,0.6701769577276215,0.41811269294249415,0.7209795794272176
energyHeating,2,0,2,0.6701769577276215,0.41682732804330536,0.7201832490402009
energyHeating,2,0,3,0.6701769577276215,0.42092671396424325,0.7173784028549617
energyHeating,2,0,4,0.6701769577276215,0.41683352139399976,0.7162228646522382
energyHeating,2,0,5,0.6701769577276215,0.4135224352614222,0.6985729136116744
