dataset,fold,RMSE_train,RMSE_test,expr
airfoil,0,1.593759142668721e0,2.336518275130098e0,2.859275822979506 + 2.523796*id(x_1^-2.0 * x_3^-4.0 * x_5^1.0) + 0.031738*id(x_1^-2.0 * x_3^-4.0 * x_5^2.0) + 0.076904*id(x_1^-2.0 * x_3^-3.0 * x_5^1.0) + 0.000276*id(x_1^-2.0 * x_3^-3.0 * x_5^2.0) + 0.001042*id(x_1^-2.0 * x_3^-3.0 * x_4^1.0 * x_5^-1.0) + 0.330411*id(x_1^-2.0 * x_3^-2.0 * x_4^1.0 * x_5^1.0) + -0.747062*id(x_1^-2.0 * x_3^-1.0 * x_5^-1.0) + 0.004306*id(x_1^-2.0 * x_3^-1.0 * x_4^1.0 * x_5^1.0) + -3.795081*id(x_1^-2.0 * x_5^-2.0) + -0.000062*id(x_1^-2.0 * x_5^1.0) + -0.000002*id(x_1^-2.0 * x_5^2.0) + 0.034915*id(x_1^-2.0 * x_4^1.0) + -0.112255*id(x_1^-2.0 * x_3^1.0 * x_5^-3.0) + -0.047073*id(x_1^-2.0 * x_3^1.0 * x_5^-1.0) + -0.723489*id(x_1^-2.0 * x_3^1.0 * x_4^1.0 * x_5^-2.0) + -0.630989*id(x_1^-2.0 * x_3^1.0 * x_4^1.0 * x_5^-1.0) + 0.003663*id(x_1^-2.0 * x_3^2.0 * x_5^-4.0) + -0.494862*id(x_1^-2.0 * x_3^4.0 * x_5^-2.0) + 1.522442*id(x_1^-2.0 * x_2^1.0 * x_3^-3.0 * x_5^1.0) + 2.442316*id(x_1^-2.0 * x_2^1.0 * x_5^-2.0) + -0.234850*id(x_1^-2.0 * x_2^1.0 * x_5^-1.0) + 4.176154*id(x_1^-2.0 * x_2^1.0 * x_4^1.0 * x_5^-1.0) + -0.051866*id(x_1^-2.0 * x_2^1.0 * x_3^1.0 * x_5^-1.0) + -0.013523*id(x_1^-2.0 * x_2^1.0 * x_3^2.0 * x_5^-1.0) + 0.019870*id(x_1^-2.0 * x_2^2.0 * x_3^-2.0 * x_5^2.0) + 0.008631*id(x_1^-2.0 * x_2^2.0) + -0.005864*id(x_1^-1.0 * x_3^-3.0 * x_4^-1.0 * x_5^2.0) + 0.013608*id(x_1^-1.0 * x_3^-3.0 * x_5^3.0) + -0.029382*id(x_1^-1.0 * x_3^-2.0 * x_4^-1.0 * x_5^1.0) + 4.514452*id(x_1^-1.0 * x_3^-2.0) + -0.018062*id(x_1^-1.0 * x_3^-2.0 * x_5^2.0) + -0.034464*id(x_1^-1.0 * x_3^-2.0 * x_4^1.0) + -4.771416*id(x_1^-1.0 * x_3^-2.0 * x_4^1.0 * x_5^1.0) + -0.642042*id(x_1^-1.0 * x_3^-1.0) + -0.043839*id(x_1^-1.0 * x_3^-1.0 * x_5^1.0) + -0.043839*sin(x_1^-1.0 * x_3^-1.0 * x_5^1.0) + -0.043839*tanh(x_1^-1.0 * x_3^-1.0 * x_5^1.0) + -0.413211*sqrt.abs(x_1^-1.0 * x_3^-1.0 * x_5^1.0) + -5.554275*log(x_1^-1.0 * x_3^-1.0 * x_5^1.0) + 2.815337*exp(x_1^-1.0 * x_3^-1.0 * x_5^1.0) + -0.004120*id(x_1^-1.0 * x_3^-1.0 * x_5^2.0) + -0.004120*sin(x_1^-1.0 * x_3^-1.0 * x_5^2.0) + 2.859214*cos(x_1^-1.0 * x_3^-1.0 * x_5^2.0) + -0.234274*sqrt.abs(x_1^-1.0 * x_3^-1.0 * x_5^2.0) + 2.855093*exp(x_1^-1.0 * x_3^-1.0 * x_5^2.0) + -1.686302*id(x_1^-1.0 * x_3^-1.0 * x_4^1.0) + -1.148685*cos(x_1^-1.0 * x_3^-1.0 * x_4^1.0) + 11.640961*tanh(x_1^-1.0 * x_3^-1.0 * x_4^1.0) + 12.521658*log(x_1^-1.0 * x_3^-1.0 * x_4^1.0) + 0.123883*id(x_1^-1.0 * x_3^-1.0 * x_4^1.0 * x_5^1.0) + -0.006104*id(x_1^-1.0 * x_3^-1.0 * x_4^1.0 * x_5^3.0) + 0.047838*id(x_1^-1.0 * x_3^-1.0 * x_4^2.0) + -0.498845*id(x_1^-1.0 * x_4^-1.0 * x_5^-1.0) + -7.054479*id(x_1^-1.0 * x_5^-1.0) + -0.006312*id(x_1^-1.0) + 2.859519*cos(x_1^-1.0) + -0.006310*tanh(x_1^-1.0) + -0.225407*log(x_1^-1.0) + 2.852597*exp(x_1^-1.0) + -0.010319*id(x_1^-1.0 * x_5^1.0) + 0.061544*id(x_1^-1.0 * x_4^1.0 * x_5^-1.0) + -8.194800*sqrt.abs(x_1^-1.0 * x_4^1.0 * x_5^-1.0) + -0.046710*id(x_1^-1.0 * x_4^1.0 * x_5^1.0) + -0.015719*id(x_1^-1.0 * x_4^1.0 * x_5^2.0) + 0.001488*id(x_1^-1.0 * x_4^2.0 * x_5^-1.0) + -0.206383*id(x_1^-1.0 * x_3^1.0 * x_5^-1.0) + 0.286093*sin(x_1^-1.0 * x_3^1.0 * x_5^-1.0) + 4.661642*cos(x_1^-1.0 * x_3^1.0 * x_5^-1.0) + 0.685970*tanh(x_1^-1.0 * x_3^1.0 * x_5^-1.0) + 2.605793*sqrt.abs(x_1^-1.0 * x_3^1.0 * x_5^-1.0) + 5.103461*log(x_1^-1.0 * x_3^1.0 * x_5^-1.0) + -0.007210*id(x_1^-1.0 * x_3^1.0) + 2.859258*cos(x_1^-1.0 * x_3^1.0) + 2.851960*exp(x_1^-1.0 * x_3^1.0) + -0.002192*id(x_1^-1.0 * x_3^1.0 * x_5^1.0) + 1.163625*id(x_1^-1.0 * x_3^1.0 * x_4^1.0) + -0.003884*id(x_1^-1.0 * x_3^1.0 * x_4^1.0 * x_5^2.0) + -2.400688*id(x_1^-1.0 * x_3^2.0 * x_5^-2.0) + -0.005982*id(x_1^-1.0 * x_3^2.0 * x_5^-1.0) + 0.011987*sin(x_1^-1.0 * x_3^2.0 * x_5^-1.0) + 3.105925*cos(x_1^-1.0 * x_3^2.0 * x_5^-1.0) + 0.029663*tanh(x_1^-1.0 * x_3^2.0 * x_5^-1.0) + 2.245090*sqrt.abs(x_1^-1.0 * x_3^2.0 * x_5^-1.0) + 2.587068*exp(x_1^-1.0 * x_3^2.0 * x_5^-1.0) + 0.061521*id(x_1^-1.0 * x_3^2.0 * x_4^1.0 * x_5^-1.0) + 0.221158*id(x_1^-1.0 * x_3^2.0 * x_4^1.0) + 7.190484*id(x_1^-1.0 * x_3^3.0 * x_5^-2.0) + -5.733816*id(x_1^-1.0 * x_3^4.0 * x_5^-2.0) + -0.053777*id(x_1^-1.0 * x_3^4.0 * x_5^-1.0) + 0.877152*id(x_1^-1.0 * x_2^1.0 * x_3^-3.0 * x_5^3.0) + 0.352010*id(x_1^-1.0 * x_2^1.0 * x_3^-2.0 * x_5^2.0) + 0.008214*id(x_1^-1.0 * x_2^1.0 * x_3^-2.0 * x_5^3.0) + -0.377762*id(x_1^-1.0 * x_2^1.0 * x_3^-1.0 * x_4^-1.0) + -0.024614*id(x_1^-1.0 * x_2^1.0 * x_3^-1.0 * x_4^-1.0 * x_5^1.0) + -3.058077*id(x_1^-1.0 * x_2^1.0 * x_3^-1.0) + 6.363750*cos(x_1^-1.0 * x_2^1.0 * x_3^-1.0) + -2.439509*sqrt.abs(x_1^-1.0 * x_2^1.0 * x_3^-1.0) + -0.196505*exp(x_1^-1.0 * x_2^1.0 * x_3^-1.0) + -0.177159*id(x_1^-1.0 * x_2^1.0 * x_3^-1.0 * x_5^1.0) + -0.176945*sin(x_1^-1.0 * x_2^1.0 * x_3^-1.0 * x_5^1.0) + 2.849258*cos(x_1^-1.0 * x_2^1.0 * x_3^-1.0 * x_5^1.0) + -0.176739*tanh(x_1^-1.0 * x_2^1.0 * x_3^-1.0 * x_5^1.0) + -0.951767*sqrt.abs(x_1^-1.0 * x_2^1.0 * x_3^-1.0 * x_5^1.0) + 2.691753*exp(x_1^-1.0 * x_2^1.0 * x_3^-1.0 * x_5^1.0) + -0.026107*id(x_1^-1.0 * x_2^1.0 * x_3^-1.0 * x_5^2.0) + -0.001837*id(x_1^-1.0 * x_2^1.0 * x_3^-1.0 * x_5^3.0) + -1.296632*id(x_1^-1.0 * x_2^1.0 * x_3^-1.0 * x_4^1.0 * x_5^2.0) + -0.067132*id(x_1^-1.0 * x_2^1.0 * x_3^-1.0 * x_4^1.0 * x_5^3.0) + -4.582067*id(x_1^-1.0 * x_2^1.0 * x_5^-1.0) + -0.005670*id(x_1^-1.0 * x_2^1.0) + -0.005553*sin(x_1^-1.0 * x_2^1.0) + -0.005445*tanh(x_1^-1.0 * x_2^1.0) + 2.857724*exp(x_1^-1.0 * x_2^1.0) + -0.096630*id(x_1^-1.0 * x_2^1.0 * x_5^1.0) + -0.766460*id(x_1^-1.0 * x_2^1.0 * x_4^1.0 * x_5^1.0) + -0.135047*id(x_1^-1.0 * x_2^1.0 * x_4^1.0 * x_5^2.0) + 2.040101*id(x_1^-1.0 * x_2^1.0 * x_3^1.0 * x_5^-1.0) + -0.108648*id(x_1^-1.0 * x_2^1.0 * x_3^1.0) + 0.203730*id(x_1^-1.0 * x_2^1.0 * x_3^1.0 * x_4^1.0 * x_5^-1.0) + 11.020049*id(x_1^-1.0 * x_2^2.0 * x_3^-1.0 * x_5^1.0) + 0.223943*id(x_1^-1.0 * x_2^2.0 * x_3^-1.0 * x_5^2.0) + 0.001254*id(x_1^-1.0 * x_2^2.0 * x_3^-1.0 * x_5^3.0) + 7.643482*id(x_1^-1.0 * x_2^2.0) + -0.519328*id(x_1^-1.0 * x_2^2.0 * x_5^1.0) + -0.051199*id(x_1^-1.0 * x_2^2.0 * x_5^2.0) + -0.217679*id(x_1^-1.0 * x_2^2.0 * x_3^1.0 * x_5^1.0) + 0.002838*id(x_3^-4.0 * x_4^-1.0 * x_5^1.0) + 4.080654*id(x_3^-3.0 * x_4^-1.0 * x_5^2.0) + -0.034047*id(x_3^-3.0 * x_5^4.0) + 4.272938*id(x_3^-1.0 * x_5^1.0) + 0.228460*id(x_3^-1.0 * x_4^1.0 * x_5^3.0) + 0.530068*id(x_4^-1.0 * x_5^-1.0) + -0.064456*id(x_4^-1.0 * x_5^1.0) + 2.859330*cos(x_4^-1.0 * x_5^1.0) + -0.064456*tanh(x_4^-1.0 * x_5^1.0) + -0.336194*sqrt.abs(x_4^-1.0 * x_5^1.0) + 2.794642*exp(x_4^-1.0 * x_5^1.0) + -0.006074*id(x_4^-1.0 * x_5^2.0) + 2.859214*cos(x_4^-1.0 * x_5^2.0) + -0.006074*tanh(x_4^-1.0 * x_5^2.0) + -0.280979*sqrt.abs(x_4^-1.0 * x_5^2.0) + 2.853140*exp(x_4^-1.0 * x_5^2.0) + -1.068002*id(x_5^1.0) + -1.066786*sin(x_5^1.0) + 2.920652*cos(x_5^1.0) + -1.065574*tanh(x_5^1.0) + -0.122908*id(x_5^2.0) + -0.122908*sin(x_5^2.0) + 2.859404*cos(x_5^2.0) + -0.122908*tanh(x_5^2.0) + -1.068002*sqrt.abs(x_5^2.0) + -0.007292*id(x_5^3.0) + -0.007292*sin(x_5^3.0) + 2.859215*cos(x_5^3.0) + -0.425926*sqrt.abs(x_5^3.0) + 2.851922*exp(x_5^3.0) + 2.859214*cos(x_5^4.0) + 2.858833*exp(x_5^4.0) + 0.003676*id(x_4^1.0) + 2.859214*tanh(x_4^1.0) + 0.003752*id(x_4^1.0 * x_5^3.0) + -0.008828*id(x_3^1.0 * x_4^-1.0 * x_5^-2.0) + -0.011812*id(x_3^1.0 * x_4^-1.0 * x_5^1.0) + -0.011812*sin(x_3^1.0 * x_4^-1.0 * x_5^1.0) + 2.859216*cos(x_3^1.0 * x_4^-1.0 * x_5^1.0) + -0.294041*sqrt.abs(x_3^1.0 * x_4^-1.0 * x_5^1.0) + 2.847400*exp(x_3^1.0 * x_4^-1.0 * x_5^1.0) + 0.170126*id(x_3^1.0 * x_5^-1.0) + -2.509632*id(x_3^1.0) + -2.578952*sin(x_3^1.0) + 2.864568*cos(x_3^1.0) + -2.641932*tanh(x_3^1.0) + -1.582169*sqrt.abs(x_3^1.0) + -0.420086*id(x_3^1.0 * x_5^1.0) + -0.420077*sin(x_3^1.0 * x_5^1.0) + 2.861818*cos(x_3^1.0 * x_5^1.0) + -0.420069*tanh(x_3^1.0 * x_5^1.0) + -1.851777*sqrt.abs(x_3^1.0 * x_5^1.0) + -0.028193*id(x_3^1.0 * x_5^2.0) + -0.028193*sin(x_3^1.0 * x_5^2.0) + 2.859222*cos(x_3^1.0 * x_5^2.0) + -0.028193*tanh(x_3^1.0 * x_5^2.0) + -0.796692*sqrt.abs(x_3^1.0 * x_5^2.0) + 2.831013*exp(x_3^1.0 * x_5^2.0) + -0.001521*id(x_3^1.0 * x_5^3.0) + -0.001521*sin(x_3^1.0 * x_5^3.0) + 2.859214*cos(x_3^1.0 * x_5^3.0) + -0.238647*sqrt.abs(x_3^1.0 * x_5^3.0) + 2.857693*exp(x_3^1.0 * x_5^3.0) + -0.029815*id(x_3^1.0 * x_4^1.0 * x_5^3.0) + -0.323703*id(x_3^2.0 * x_5^-1.0) + 0.005038*id(x_3^2.0) + 0.002974*sin(x_3^2.0) + 0.000901*tanh(x_3^2.0) + -0.005207*id(x_3^2.0 * x_5^2.0) + 0.405363*id(x_3^3.0 * x_4^-1.0 * x_5^-1.0) + 0.418681*id(x_3^3.0) + 0.418701*sin(x_3^3.0) + 2.853023*cos(x_3^3.0) + 0.418721*tanh(x_3^3.0) + -1.092196*sqrt.abs(x_3^3.0) + 3.284064*exp(x_3^3.0) + 0.003545*id(x_3^4.0 * x_4^-1.0) + 0.189354*id(x_3^4.0) + 0.189356*sin(x_3^4.0) + 2.859177*cos(x_3^4.0) + 0.189358*tanh(x_3^4.0) + 0.005038*sqrt.abs(x_3^4.0) + 3.048604*exp(x_3^4.0) + 0.012380*id(x_3^6.0) + -1.084381*id(x_2^1.0 * x_3^-2.0 * x_5^3.0) + -0.007561*id(x_2^1.0 * x_3^-1.0 * x_5^4.0) + 0.009518*id(x_2^1.0 * x_3^-1.0 * x_4^1.0 * x_5^2.0) + -0.493686*id(x_2^1.0 * x_4^-1.0 * x_5^1.0) + -0.000303*id(x_2^1.0 * x_5^-1.0) + -0.452892*id(x_2^1.0) + -1.943340*id(x_2^1.0 * x_5^1.0) + 3.052788*cos(x_2^1.0 * x_5^1.0) + -2.853009*tanh(x_2^1.0 * x_5^1.0) + -0.635745*id(x_2^1.0 * x_5^2.0) + -0.636218*sin(x_2^1.0 * x_5^2.0) + 2.849574*cos(x_2^1.0 * x_5^2.0) + -0.636689*tanh(x_2^1.0 * x_5^2.0) + -2.092226*sqrt.abs(x_2^1.0 * x_5^2.0) + -0.035923*id(x_2^1.0 * x_5^3.0) + -0.035923*sin(x_2^1.0 * x_5^3.0) + 2.859174*cos(x_2^1.0 * x_5^3.0) + -0.035923*tanh(x_2^1.0 * x_5^3.0) + -1.007895*sqrt.abs(x_2^1.0 * x_5^3.0) + -0.122229*id(x_2^1.0 * x_3^1.0 * x_4^-1.0 * x_5^1.0) + -0.009323*id(x_2^1.0 * x_3^1.0 * x_4^-1.0 * x_5^2.0) + 0.004848*id(x_2^1.0 * x_3^1.0 * x_5^-1.0) + 0.504120*id(x_2^1.0 * x_3^1.0) + -3.190322*sqrt.abs(x_2^1.0 * x_3^1.0) + -3.126642*id(x_2^1.0 * x_3^1.0 * x_5^1.0) + -3.120120*sin(x_2^1.0 * x_3^1.0 * x_5^1.0) + 3.028530*cos(x_2^1.0 * x_3^1.0 * x_5^1.0) + -3.113691*tanh(x_2^1.0 * x_3^1.0 * x_5^1.0) + -4.532421*sqrt.abs(x_2^1.0 * x_3^1.0 * x_5^1.0) + -0.205033*id(x_2^1.0 * x_3^1.0 * x_5^2.0) + -0.205031*sin(x_2^1.0 * x_3^1.0 * x_5^2.0) + 2.859795*cos(x_2^1.0 * x_3^1.0 * x_5^2.0) + -0.205029*tanh(x_2^1.0 * x_3^1.0 * x_5^2.0) + -2.078229*sqrt.abs(x_2^1.0 * x_3^1.0 * x_5^2.0) + -0.010955*id(x_2^1.0 * x_3^1.0 * x_5^3.0) + -0.768835*id(x_2^1.0 * x_3^2.0 * x_5^1.0) + -0.048406*id(x_2^1.0 * x_3^2.0 * x_5^2.0) + -0.135839*id(x_2^1.0 * x_3^3.0) + 0.364154*id(x_2^1.0 * x_3^4.0) + 0.146027*id(x_2^1.0 * x_3^5.0) + 0.388984*id(x_2^2.0 * x_3^-1.0 * x_5^2.0) + 0.154199*id(x_2^2.0 * x_5^3.0) + 0.019294*id(x_2^2.0 * x_5^4.0) + -9.318474*id(x_2^2.0 * x_3^1.0 * x_5^1.0) + -0.583011*id(x_2^2.0 * x_3^1.0 * x_5^2.0) + -0.026015*id(x_2^2.0 * x_3^1.0 * x_5^3.0) + -0.001620*id(x_2^2.0 * x_3^1.0 * x_5^4.0) + -5.705528*id(x_2^2.0 * x_3^2.0 * x_5^1.0) + -0.339106*id(x_2^2.0 * x_3^2.0 * x_5^2.0) + -0.019043*id(x_2^2.0 * x_3^2.0 * x_5^3.0) + -0.001274*id(x_1^1.0 * x_3^-3.0 * x_5^3.0) + 0.199684*id(x_1^1.0 * x_5^1.0) + 1.929435*tanh(x_1^1.0 * x_5^1.0) + 0.279155*sqrt.abs(x_1^1.0 * x_5^1.0) + -1.377862*id(x_1^1.0 * x_5^2.0) + -0.138178*cos(x_1^1.0 * x_5^2.0) + 8.277506*sqrt.abs(x_1^1.0 * x_5^2.0) + -1.751463*id(x_1^1.0 * x_5^3.0) + -1.860162*sin(x_1^1.0 * x_5^3.0) + -1.108215*tanh(x_1^1.0 * x_5^3.0) + 0.045746*id(x_1^1.0 * x_3^1.0 * x_4^-1.0) + 12.828479*tanh(x_1^1.0 * x_3^1.0 * x_4^-1.0) + 0.004115*id(x_1^1.0 * x_3^1.0) + 0.279284*sin(x_1^1.0 * x_3^1.0) + 0.041085*cos(x_1^1.0 * x_3^1.0) + -1.585242*sqrt.abs(x_1^1.0 * x_3^1.0) + -0.185537*id(x_1^1.0 * x_3^1.0 * x_5^1.0) + 0.537760*cos(x_1^1.0 * x_3^1.0 * x_5^1.0) + -2.431039*tanh(x_1^1.0 * x_3^1.0 * x_5^1.0) + -0.021854*id(x_1^1.0 * x_3^1.0 * x_5^4.0) + 0.056803*id(x_1^1.0 * x_3^2.0) + -0.248098*cos(x_1^1.0 * x_3^2.0) + -0.157093*sqrt.abs(x_1^1.0 * x_3^2.0) + 1.375074*log(x_1^1.0 * x_3^2.0) + -0.065893*id(x_1^1.0 * x_3^3.0) + -0.181880*cos(x_1^1.0 * x_3^3.0) + 1.949907*log(x_1^1.0 * x_3^3.0) + 0.050941*id(x_1^1.0 * x_3^4.0 * x_4^-1.0 * x_5^1.0) + 1.362777*id(x_1^1.0 * x_3^5.0 * x_5^1.0) + -0.010298*id(x_1^1.0 * x_2^1.0 * x_5^1.0) + -0.091965*tanh(x_1^1.0 * x_2^1.0 * x_5^1.0) + -1.954841*id(x_1^1.0 * x_2^1.0 * x_3^1.0 * x_5^3.0) + 0.020975*id(x_1^1.0 * x_2^1.0 * x_3^4.0) + 0.075951*id(x_1^1.0 * x_2^2.0 * x_3^1.0 * x_5^2.0) + 0.002151*id(x_1^2.0 * x_3^-2.0 * x_5^4.0) + -0.001263*id(x_1^2.0 * x_3^-1.0 * x_5^3.0) + -2.859611*id(x_1^2.0 * x_5^6.0) + 0.006441*id(x_1^2.0 * x_3^2.0 * x_4^-1.0 * x_5^1.0) + 0.002529*id(x_1^2.0 * x_3^2.0 * x_5^2.0) + -0.004563*id(x_1^2.0 * x_3^4.0 * x_5^1.0)
